Keyword	Pinterest Search URL	Pinterest Trends URL	Status
faroe islands aesthetic	https://www.pinterest.com/search/pins/?q=faroe+islands+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=faroe+islands+aesthetic	
ethereal places	https://www.pinterest.com/search/pins/?q=ethereal+places&rs=typed	https://trends.pinterest.com/search?country=US&query=ethereal+places	
adventure tourism	https://www.pinterest.com/search/pins/?q=adventure+tourism&rs=typed	https://trends.pinterest.com/search?country=US&query=adventure+tourism	
auto racing events	https://www.pinterest.com/search/pins/?q=auto+racing+events&rs=typed	https://trends.pinterest.com/search?country=US&query=auto+racing+events	
river rafting	https://www.pinterest.com/search/pins/?q=river+rafting&rs=typed	https://trends.pinterest.com/search?country=US&query=river+rafting	
gummy bears aesthetic	https://www.pinterest.com/search/pins/?q=gummy+bears+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=gummy+bears+aesthetic	
jelly candy aesthetic	https://www.pinterest.com/search/pins/?q=jelly+candy+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=jelly+candy+aesthetic	
jelly blush	https://www.pinterest.com/search/pins/?q=jelly+blush&rs=typed	https://trends.pinterest.com/search?country=US&query=jelly+blush	
cute stamps	https://www.pinterest.com/search/pins/?q=cute+stamps&rs=typed	https://trends.pinterest.com/search?country=US&query=cute+stamps	
penpal letters	https://www.pinterest.com/search/pins/?q=penpal+letters&rs=typed	https://trends.pinterest.com/search?country=US&query=penpal+letters	
snail mail gifts	https://www.pinterest.com/search/pins/?q=snail+mail+gifts&rs=typed	https://trends.pinterest.com/search?country=US&query=snail+mail+gifts	
nostalgia toys	https://www.pinterest.com/search/pins/?q=nostalgia+toys&rs=typed	https://trends.pinterest.com/search?country=US&query=nostalgia+toys	
2000s kids toys	https://www.pinterest.com/search/pins/?q=2000s+kids+toys&rs=typed	https://trends.pinterest.com/search?country=US&query=2000s+kids+toys	
triangle bikini 2016	https://www.pinterest.com/search/pins/?q=triangle+bikini+2016&rs=typed	https://trends.pinterest.com/search?country=US&query=triangle+bikini+2016	
dry skin sunscreen cream	https://www.pinterest.com/search/pins/?q=dry+skin+sunscreen+cream&rs=typed	https://trends.pinterest.com/search?country=US&query=dry+skin+sunscreen+cream	
sardines breakfast	https://www.pinterest.com/search/pins/?q=sardines+breakfast&rs=typed	https://trends.pinterest.com/search?country=US&query=sardines+breakfast	
sardine toast recipes	https://www.pinterest.com/search/pins/?q=sardine+toast+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=sardine+toast+recipes	
tinned fish charcuterie board	https://www.pinterest.com/search/pins/?q=tinned+fish+charcuterie+board&rs=typed	https://trends.pinterest.com/search?country=US&query=tinned+fish+charcuterie+board	
canned mackerel recipes	https://www.pinterest.com/search/pins/?q=canned+mackerel+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=canned+mackerel+recipes	
fried anchovies	https://www.pinterest.com/search/pins/?q=fried+anchovies&rs=typed	https://trends.pinterest.com/search?country=US&query=fried+anchovies	
canned tuna poke bowl	https://www.pinterest.com/search/pins/?q=canned+tuna+poke+bowl&rs=typed	https://trends.pinterest.com/search?country=US&query=canned+tuna+poke+bowl	
pretzel jello salad	https://www.pinterest.com/search/pins/?q=pretzel+jello+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=pretzel+jello+salad	
cottage cheese jello salad recipes	https://www.pinterest.com/search/pins/?q=cottage+cheese+jello+salad+recipes&rs=typed	https://trends.pinterest.com/search?country=US&query=cottage+cheese+jello+salad+recipes	
carrot jello salad	https://www.pinterest.com/search/pins/?q=carrot+jello+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=carrot+jello+salad	
mandarin orange jello salad	https://www.pinterest.com/search/pins/?q=mandarin+orange+jello+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=mandarin+orange+jello+salad	
pistachio jello salad	https://www.pinterest.com/search/pins/?q=pistachio+jello+salad&rs=typed	https://trends.pinterest.com/search?country=US&query=pistachio+jello+salad	
yokan	https://www.pinterest.com/search/pins/?q=yokan&rs=typed	https://trends.pinterest.com/search?country=US&query=yokan	
agar agar	https://www.pinterest.com/search/pins/?q=agar+agar&rs=typed	https://trends.pinterest.com/search?country=US&query=agar+agar	
circus interior	https://www.pinterest.com/search/pins/?q=circus+interior&rs=typed	https://trends.pinterest.com/search?country=US&query=circus+interior	
circus art	https://www.pinterest.com/search/pins/?q=circus+art&rs=typed	https://trends.pinterest.com/search?country=US&query=circus+art	
1970s childhood toys	https://www.pinterest.com/search/pins/?q=1970s+childhood+toys&rs=typed	https://trends.pinterest.com/search?country=US&query=1970s+childhood+toys	
upcycled baby clothes	https://www.pinterest.com/search/pins/?q=upcycled+baby+clothes&rs=typed	https://trends.pinterest.com/search?country=US&query=upcycled+baby+clothes	
vintage kids fashion	https://www.pinterest.com/search/pins/?q=vintage+kids+fashion&rs=typed	https://trends.pinterest.com/search?country=US&query=vintage+kids+fashion	
hand written letters	https://www.pinterest.com/search/pins/?q=hand+written+letters&rs=typed	https://trends.pinterest.com/search?country=US&query=hand+written+letters	
penpal ideas	https://www.pinterest.com/search/pins/?q=penpal+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=penpal+ideas	
sautéed bok choy	https://www.pinterest.com/search/pins/?q=sautéed+bok+choy&rs=typed	https://trends.pinterest.com/search?country=US&query=sautéed+bok+choy	
cabbage dumplings	https://www.pinterest.com/search/pins/?q=cabbage+dumplings&rs=typed	https://trends.pinterest.com/search?country=US&query=cabbage+dumplings	
golumpki soup	https://www.pinterest.com/search/pins/?q=golumpki+soup&rs=typed	https://trends.pinterest.com/search?country=US&query=golumpki+soup	
cabbage alfredo	https://www.pinterest.com/search/pins/?q=cabbage+alfredo&rs=typed	https://trends.pinterest.com/search?country=US&query=cabbage+alfredo	
fermented cabbage	https://www.pinterest.com/search/pins/?q=fermented+cabbage&rs=typed	https://trends.pinterest.com/search?country=US&query=fermented+cabbage	
bamboo beaded curtains	https://www.pinterest.com/search/pins/?q=bamboo+beaded+curtains&rs=typed	https://trends.pinterest.com/search?country=US&query=bamboo+beaded+curtains	
ethiopian art	https://www.pinterest.com/search/pins/?q=ethiopian+art&rs=typed	https://trends.pinterest.com/search?country=US&query=ethiopian+art	
rattan accent chair	https://www.pinterest.com/search/pins/?q=rattan+accent+chair&rs=typed	https://trends.pinterest.com/search?country=US&query=rattan+accent+chair	
gold cuff	https://www.pinterest.com/search/pins/?q=gold+cuff&rs=typed	https://trends.pinterest.com/search?country=US&query=gold+cuff	
tie accessories	https://www.pinterest.com/search/pins/?q=tie+accessories&rs=typed	https://trends.pinterest.com/search?country=US&query=tie+accessories	
pleated trousers	https://www.pinterest.com/search/pins/?q=pleated+trousers&rs=typed	https://trends.pinterest.com/search?country=US&query=pleated+trousers	
utility shirt	https://www.pinterest.com/search/pins/?q=utility+shirt&rs=typed	https://trends.pinterest.com/search?country=US&query=utility+shirt	
paleontologist aesthetic	https://www.pinterest.com/search/pins/?q=paleontologist+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=paleontologist+aesthetic	
leather banquette	https://www.pinterest.com/search/pins/?q=leather+banquette&rs=typed	https://trends.pinterest.com/search?country=US&query=leather+banquette	
nails with different colors on each hand	https://www.pinterest.com/search/pins/?q=nails+with+different+colors+on+each+hand&rs=typed	https://trends.pinterest.com/search?country=US&query=nails+with+different+colors+on+each+hand	
asymmetrical lob	https://www.pinterest.com/search/pins/?q=asymmetrical+lob&rs=typed	https://trends.pinterest.com/search?country=US&query=asymmetrical+lob	
heirloom jewelry	https://www.pinterest.com/search/pins/?q=heirloom+jewelry&rs=typed	https://trends.pinterest.com/search?country=US&query=heirloom+jewelry	
lapel shirt	https://www.pinterest.com/search/pins/?q=lapel+shirt&rs=typed	https://trends.pinterest.com/search?country=US&query=lapel+shirt	
lace belt	https://www.pinterest.com/search/pins/?q=lace+belt&rs=typed	https://trends.pinterest.com/search?country=US&query=lace+belt	
lace doily	https://www.pinterest.com/search/pins/?q=lace+doily&rs=typed	https://trends.pinterest.com/search?country=US&query=lace+doily	
signature scent	https://www.pinterest.com/search/pins/?q=signature+scent&rs=typed	https://trends.pinterest.com/search?country=US&query=signature+scent	
perfume notes	https://www.pinterest.com/search/pins/?q=perfume+notes&rs=typed	https://trends.pinterest.com/search?country=US&query=perfume+notes	
vampire haircut	https://www.pinterest.com/search/pins/?q=vampire+haircut&rs=typed	https://trends.pinterest.com/search?country=US&query=vampire+haircut	
blue drinks aesthetic	https://www.pinterest.com/search/pins/?q=blue+drinks+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=blue+drinks+aesthetic	
ice blue wedding dress	https://www.pinterest.com/search/pins/?q=ice+blue+wedding+dress&rs=typed	https://trends.pinterest.com/search?country=US&query=ice+blue+wedding+dress	
futuristic truck	https://www.pinterest.com/search/pins/?q=futuristic+truck&rs=typed	https://trends.pinterest.com/search?country=US&query=futuristic+truck	
opera theatre	https://www.pinterest.com/search/pins/?q=opera+theatre&rs=typed	https://trends.pinterest.com/search?country=US&query=opera+theatre	
wedding ceiling draping	https://www.pinterest.com/search/pins/?q=wedding+ceiling+draping&rs=typed	https://trends.pinterest.com/search?country=US&query=wedding+ceiling+draping	
bolivia salar de uyuni	https://www.pinterest.com/search/pins/?q=bolivia+salar+de+uyuni&rs=typed	https://trends.pinterest.com/search?country=US&query=bolivia+salar+de+uyuni	
arashiyama bamboo forest	https://www.pinterest.com/search/pins/?q=arashiyama+bamboo+forest&rs=typed	https://trends.pinterest.com/search?country=US&query=arashiyama+bamboo+forest	
adrenaline rush aesthetic	https://www.pinterest.com/search/pins/?q=adrenaline+rush+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=adrenaline+rush+aesthetic	
football tournament	https://www.pinterest.com/search/pins/?q=football+tournament&rs=typed	https://trends.pinterest.com/search?country=US&query=football+tournament	
4th of july outfit women	https://www.pinterest.com/search/pins/?q=4th+of+july+outfit+women&rs=typed	https://trends.pinterest.com/search?country=US&query=4th+of+july+outfit+women	
fourth of july outfit ideas	https://www.pinterest.com/search/pins/?q=fourth+of+july+outfit+ideas&rs=typed	https://trends.pinterest.com/search?country=US&query=fourth+of+july+outfit+ideas	
patriotic outfit women	https://www.pinterest.com/search/pins/?q=patriotic+outfit+women&rs=typed	https://trends.pinterest.com/search?country=US&query=patriotic+outfit+women	
red white blue outfit summer	https://www.pinterest.com/search/pins/?q=red+white+blue+outfit+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=red+white+blue+outfit+summer	
usa outfit aesthetic	https://www.pinterest.com/search/pins/?q=usa+outfit+aesthetic&rs=typed	https://trends.pinterest.com/search?country=US&query=usa+outfit+aesthetic	
summer wedding guest outfit	https://www.pinterest.com/search/pins/?q=summer+wedding+guest+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=summer+wedding+guest+outfit	
outdoor wedding outfit summer	https://www.pinterest.com/search/pins/?q=outdoor+wedding+outfit+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=outdoor+wedding+outfit+summer	
garden party outfit summer	https://www.pinterest.com/search/pins/?q=garden+party+outfit+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=garden+party+outfit+summer	
brunch outfit summer women	https://www.pinterest.com/search/pins/?q=brunch+outfit+summer+women&rs=typed	https://trends.pinterest.com/search?country=US&query=brunch+outfit+summer+women	
rooftop bar outfit summer	https://www.pinterest.com/search/pins/?q=rooftop+bar+outfit+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=rooftop+bar+outfit+summer	
vacation capsule wardrobe summer	https://www.pinterest.com/search/pins/?q=vacation+capsule+wardrobe+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=vacation+capsule+wardrobe+summer	
europe summer outfit	https://www.pinterest.com/search/pins/?q=europe+summer+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=europe+summer+outfit	
greece vacation outfits	https://www.pinterest.com/search/pins/?q=greece+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=greece+vacation+outfits	
amalfi coast outfit	https://www.pinterest.com/search/pins/?q=amalfi+coast+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=amalfi+coast+outfit	
mediterranean vacation outfits	https://www.pinterest.com/search/pins/?q=mediterranean+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=mediterranean+vacation+outfits	
italy summer outfit	https://www.pinterest.com/search/pins/?q=italy+summer+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=italy+summer+outfit	
spain vacation outfits	https://www.pinterest.com/search/pins/?q=spain+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=spain+vacation+outfits	
paris summer outfit	https://www.pinterest.com/search/pins/?q=paris+summer+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=paris+summer+outfit	
tropical vacation outfit	https://www.pinterest.com/search/pins/?q=tropical+vacation+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=tropical+vacation+outfit	
hawaii vacation outfits	https://www.pinterest.com/search/pins/?q=hawaii+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=hawaii+vacation+outfits	
caribbean vacation outfits	https://www.pinterest.com/search/pins/?q=caribbean+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=caribbean+vacation+outfits	
mexico vacation outfits summer	https://www.pinterest.com/search/pins/?q=mexico+vacation+outfits+summer&rs=typed	https://trends.pinterest.com/search?country=US&query=mexico+vacation+outfits+summer	
bali vacation outfits	https://www.pinterest.com/search/pins/?q=bali+vacation+outfits&rs=typed	https://trends.pinterest.com/search?country=US&query=bali+vacation+outfits	
pool party outfit women	https://www.pinterest.com/search/pins/?q=pool+party+outfit+women&rs=typed	https://trends.pinterest.com/search?country=US&query=pool+party+outfit+women	
beach club outfit	https://www.pinterest.com/search/pins/?q=beach+club+outfit&rs=typed	https://trends.pinterest.com/search?country=US&query=beach+club+outfit	
